source,repo,state,labels,date,author,title,url,matched_keywords,body_snippet
github_issues,noir-lang/noir,closed,,2025-12-17,guipublic,Foreign call fails when returning nested arrays,https://github.com/noir-lang/noir/issues/10942,instead of,### Problem  The following example fails with `error: Assertion failed: 'Foreign call return value does not match expected size. Expected 144 but got 72'`  ``` use std::slice; use std::test::OracleMock; use std::collections::bounded_vec::BoundedVec;  #[test] fn test_main() {     main(10); }  fn main
github_issues,noir-lang/noir,closed,AST Fuzzer,2025-12-16,TomAFrench,`make_constrain_not_equal` pass results in difference in SSA interpreter output,https://github.com/noir-lang/noir/issues/10929,,"The fuzzer has detected that interpreting the below program changes result after the `make_constrain_not_equal` pass.  ```noir fn main(mut a: pub Field, b: pub bool) -> pub u128 {         let mut ctx_limit: u32 = 25_u32;         if (unsafe { func_3_proxy(322326658008292202661234090600460777756_u128,"
github_issues,noir-lang/noir,closed,comptime,2025-12-15,aakoshh,Comptime crash: calling closure with wrong number of args,https://github.com/noir-lang/noir/issues/10924,,"### Aim  I noticed that `call_closure_inner` does not restore the scope if the number of arguments is not what it expected, unlike for the other kinds of errors it handles. I wanted to demonstrate that the existing scopes are lost, but got a crash instead.   The following code crashes the compiler: "
github_issues,noir-lang/noir,closed,,2025-12-15,TomAFrench,`MergeExpressionOptimizer` does not consider brillig predicates,https://github.com/noir-lang/noir/issues/10923,,In https://github.com/noir-lang/noir/actions/runs/20220041446/job/58040257272 we are triggering a circuit insatiability warning.  This is due to an edge case where we're orphaning a witness which is used in a brillig call predicate   This can be reproduced with the below program. ```noir fn main(a: 
github_issues,noir-lang/noir,closed,comptime,2025-12-15,aakoshh,Module of closure may persist after the call ends,https://github.com/noir-lang/noir/issues/10921,,"### Aim  Audit comptime.  Not sure if this can manifest itself, but it's a code smell at least.  During `call_closure`, the old module is only restored if it was non-empty:  https://github.com/noir-lang/noir/blob/725aeea3b7ef48bf4b5a9d6390327624412d9136/compiler/noirc_frontend/src/hir/comptime/inter"
github_issues,noir-lang/noir,closed,comptime,2025-12-15,aakoshh,Struct with incorrect fields gets constructed and printed,https://github.com/noir-lang/noir/issues/10918,instead of,"### Aim  Audit comptime.  The following correctly does not compile, but it does print a partial `Foo` during compilation: ```rust struct Foo {     a: u32,     b: bool, } fn main() {     comptime {         let x = Foo { a: 1, a: ""hello"", c: true };         println(x);         println(x.c);     } } ``"
github_issues,noir-lang/noir,closed,,2025-12-15,rkarabut,"Brillig crash with ""ICE: Value not found in cache""",https://github.com/noir-lang/noir/issues/10917,,### Aim  The following code: ``` unconstrained fn main() -> pub bool {     foo(false) } unconstrained fn foo(mut a: bool) -> bool {     if !a {         true     } else {         let mut i = 0;         loop {             if i == 1 {                 break             } else {                 i = i + 1
github_issues,noir-lang/noir,closed,poor error message,2025-12-15,aakoshh,"Generic constant errors reported as ""unexpected array length"" when no array is involved",https://github.com/noir-lang/noir/issues/10916,,"### Aim  Auditing comptime.   The following code correctly does not compile, but its error reporting could be improved: ```rust fn main() -> pub u64 {     comptime { bar::<-1>() } }  fn bar<let N: u64>() -> u64 {     N } ```  A similar situation arises with this: ```rust trait TraitWithAssociatedCon"
github_issues,noir-lang/noir,open,,2025-12-15,aakoshh,Pattern matching on arrays,https://github.com/noir-lang/noir/issues/10915,,"### Problem  In Rust it is possible to pattern match on arrays in `match` statement, `let`, or function parameters. Noir current does not support this.   ### Happy Case  For example the following code could compile: ```rust fn main() {     print_coords([1, 2]); }  fn print_coords([x, y]: [u32; 2]) {"
github_issues,noir-lang/noir,closed,comptime,2025-12-15,aakoshh,Pattern matching of struct parameters ignores type,https://github.com/noir-lang/noir/issues/10914,,"### Aim  Part of auditing `comptime`.   The following code correctly does not compile, but the comptime side effect does take place: ```rust struct Foo {     msg: str<5>,     value: u32 } struct Bar {     msg: str<5>,     value: u32 } fn main() {     comptime {         print_foo(Bar { msg: ""Hello"", "
github_issues,noir-lang/noir,closed,comptime,2025-12-12,aakoshh,No recursion limit at `comptime`,https://github.com/noir-lang/noir/issues/10908,,"### Aim  Trying to compile the following code fails with a stack overflow, but it's not clear whether the problem is with the compiler or the user code: ```rust fn main() {     comptime {         foo();     } }  unconstrained fn foo() {     foo(); } ```    ### Expected Behavior  Similar to #10866 an"
github_issues,noir-lang/noir,closed,,2025-12-12,benesjan,"Turbofish syntax with ""unpopulated generics"" results in nargo crashing",https://github.com/noir-lang/noir/issues/10907,doesn't compile,"The following doesn't compile  ```rust pub struct PrivateCall<let N: u32> {     pub args: [Field; N], }  impl<let N: u32> PrivateCall<N> {     pub fn new(args: [Field; N]) -> Self {         Self { args }     } }  fn main() {     let _ = PrivateCall::<_>::new([0, 0]); } ```  with this crash:  ``` % /"
github_issues,noir-lang/noir,closed,,2025-12-12,aakoshh,The `browser` test in the `examples` fails,https://github.com/noir-lang/noir/issues/10904,,### Aim  Noticed in https://github.com/noir-lang/noir/pull/10877 and https://github.com/noir-lang/noir/pull/7810 that the `examples` no longer cause CI failure.   This is restored in https://github.com/noir-lang/noir/commit/fedc0270f2c7afa0374d0adc7ea455177e0e5432 but it turns out that the `browser`
github_issues,noir-lang/noir,closed,,2025-12-11,aakoshh,Potentially confusing error message when indexing arrays with negative values at comptime,https://github.com/noir-lang/noir/issues/10896,instead of,"### Aim  The following code correctly does not compile: ```noir fn main() -> pub Field {     comptime {         let i: i8 = -1;         let xs = [1, 2, 3];         xs[i]     } } ```  However instead of mentioning `-1` being negative, it talks about `18446744073709551615` being out of bounds.  ### Ex"
github_issues,noir-lang/noir,closed,,2025-12-11,aakoshh,SSA interpreter `call_stack` not cleared between calls in constant folding,https://github.com/noir-lang/noir/issues/10891,,"### Aim  Came up as an observation in https://github.com/noir-lang/noir/pull/10883  In `constant_folding::fold_constants_with_brillig` we reuse the same `Interpreter` instance, so that globals only have to be calculated once. If the call fails due to some constraint failure, the state of the interpr"
github_issues,noir-lang/noir,open,,2025-12-11,jeswr,`compile_program` fails to resolve nested submodules in Git dependencies,https://github.com/noir-lang/noir/issues/10890,keccak; sha256; mimc; instead of,"### Aim  When using `@noir-lang/noir_wasm` to compile a Noir project that depends on a library with nested submodules (e.g., `sha256`), the compiler fails to resolve submodule paths correctly. The same project compiles successfully with `nargo compile`.  ### Expected Behavior  Compilation succeeds, "
github_issues,noir-lang/noir,closed,,2025-12-11,jialinli98,SSA validation errors thrown during compilation for Option<u1>,https://github.com/noir-lang/noir/issues/10887,,### Aim  ``` fn main() {     f(a); } global a: Option<u1> = Option::none(); fn f(arg: Option<u1>) {}  ``` ### Expected Behavior  Not expecting any error as the following code doesn't throw an error. ``` fn main() {     let a: Option<u1> = Option::none();     f(a); } fn f(arg: Option<u1>) {} ```  ###
github_issues,noir-lang/noir,closed,nargo,2025-12-10,ciaranightingale,Add `nargo install <GH-slug>`,https://github.com/noir-lang/noir/issues/10885,,### Problem  This command will (be exactly the same as `forge install` like we could lit copy it): - Add the dependency to `Nargo.toml` - Add the dependency as git submodule (that's what this command would do under the hood) in a `lib` folder so I can actually look at the dependencies and the code  
github_issues,noir-lang/noir,closed,AST Fuzzer; compilation failure,2025-12-10,TomAFrench,Applying modulo operator to signed integer can result in invalid range constraint,https://github.com/noir-lang/noir/issues/10876,fails to compile,```noir fn main() {     let mut a: i8 = -117_i8;     for _ in 0..3 {         a = if a == -101 {             (46_i8 / a)         } else {             ((73_i8 % a) % -3_i8)         };     } } ```  This program fails to compile with the error message  ``` % nargo compile -Zenums                        
github_issues,noir-lang/noir,open,lsp; comptime,2025-12-08,vezenovm,For loop iteration limit,https://github.com/noir-lang/noir/issues/10866,,### Problem  The regular [loops](https://github.com/noir-lang/noir/blob/132eaee4af4a0b589ce52be093c36702f35e07e0/compiler/noirc_frontend/src/hir/comptime/interpreter.rs#L1464) and [while loops](https://github.com/noir-lang/noir/blob/132eaee4af4a0b589ce52be093c36702f35e07e0/compiler/noirc_frontend/sr
github_issues,noir-lang/noir,closed,comptime,2025-12-08,vezenovm,Non existent struct field can be accessed post assignment leading to confusing errors,https://github.com/noir-lang/noir/issues/10865,,"### Aim  ```noir struct Foo {     x: Field,     y: Field, } fn main() {     comptime {         let mut f = Foo { x: 1, y: 2, undefined: 10 };         f.undefined = 999;         assert_eq(f.undefined, 999);         assert_eq(f.undefined, 0);     } } ```  ### Expected Behavior  I would expect only typ"
github_issues,noir-lang/noir,closed,,2025-12-08,michaeljklein,Missing error when returning type parameter in place of associated type,https://github.com/noir-lang/noir/issues/10864,,### Aim  I attempted to compile the following programs:  1.  ```noir pub trait Foo<Bar> {     type Bar;      fn foo(x: Bar) -> Self::Bar { x } }  fn main() { } ```  2.  ```noir pub trait Foo<Bar> {     type Bar;      fn foo(x: Self::Bar) -> Bar { x } } ```  ### Expected Behavior  I expected errors s
github_issues,noir-lang/noir,closed,comptime; poor error message,2025-12-08,vezenovm,Negative index overflow can cause confusing errors,https://github.com/noir-lang/noir/issues/10863,,"### Aim  ```noir fn main() {     comptime {         let x: i8 = -1;         let array = [1, 2, 3];         assert_eq(array[x], 1);     } } ```  ### Expected Behavior  I expect a single error that we can only index with `u32`.  ### Bug  We instead get two errors: ``` error: Indexing arrays and slices"
github_issues,noir-lang/noir,closed,comptime; poor error message,2025-12-08,vezenovm,Confusing error when value used array desugar syntax does not fit in u32,https://github.com/noir-lang/noir/issues/10862,,"### Aim  ```noir fn main() {     comptime {         let _array = [0; 4294967296];     } } ```  ### Expected Behavior  I would expect a single error like we get when there is no comptime block: ``` error: Could not determine array length `4294967296`, encountered error: `The value `4294967296` cannot"
github_issues,noir-lang/noir,closed,comptime; poor error message,2025-12-08,vezenovm,Extra error when out of bounds field type is used,https://github.com/noir-lang/noir/issues/10861,,"### Aim  ```noir fn main() {     comptime {         // u32::MAX + 1         let x: Field = 4294967296;         // u64::MAX + 1         // let x: Field = 18446744073709551616;         let array = [1, 2, 3];         assert_eq(array[x], 1);     } } ```   ### Expected Behavior  In the code above I would"
